[Wed Aug 24 23:04:29.929973 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:19026] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:06:11.465224 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:19096] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:06:19.570130 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:19109] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:08:39.698953 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19197] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:09:33.000320 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19210] PHP Fatal error:  Call to a member function getClientMimeType() on string in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:10:42.120550 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19232] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:11:53.056182 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19256] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:21:28.475792 2016] [:error] [pid 6832:tid 1648] [client 127.0.0.1:19429] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 65, referer: http://andor.app/categories/27
[Wed Aug 24 23:24:52.352813 2016] [:error] [pid 6832:tid 1648] [client 127.0.0.1:19445] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 66, referer: http://andor.app/categories/27
[Wed Aug 24 23:25:12.650320 2016] [:error] [pid 6832:tid 1632] [client 127.0.0.1:19452] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 66, referer: http://andor.app/categories/27
[Wed Aug 24 23:25:25.097789 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:19455] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 66, referer: http://andor.app/categories/27
[Wed Aug 24 23:39:12.959455 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19964] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 67, referer: http://andor.app/categories/27
[Wed Aug 24 23:40:01.624238 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19973] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE), expecting function (T_FUNCTION) in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 80, referer: http://andor.app/categories/27
[Wed Aug 24 23:40:26.002633 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19976] PHP Fatal error:  Call to a member function getClientOriginalName() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 68, referer: http://andor.app/categories/27
[Wed Aug 24 23:41:36.762680 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:19992] PHP Fatal error:  Call to a member function getClientMimeType() on string in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 67, referer: http://andor.app/categories/27
[Wed Aug 24 23:43:14.925294 2016] [:error] [pid 6832:tid 1576] [client 127.0.0.1:20008] PHP Fatal error:  Call to a member function getClientMimeType() on string in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 68, referer: http://andor.app/categories/27
